index,match_no,ballnumber,inningno,over,outcome,batter,bowler,comment,score
10073,42,30,1,3.6,1,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, 1 run,",1
10074,42,31,1,4.1,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,",4
10075,42,32,1,4.2,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,",0
10076,42,33,1,4.3,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,",0
10077,42,34,1,4.4,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,",4
10078,42,35,1,4.5,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,",4
10079,42,36,1,4.6,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,",4
10080,42,37,1,5.1,1,Jos Buttler,Piyush Chawla,"Piyush Chawla to Jos Buttler, 1 run,",1
10081,42,38,1,5.2,0,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, no run,",0
10082,42,39,1,5.3,0,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, no run,",0
10083,42,40,1,5.4,0,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, no run,",0
10084,42,41,1,5.5,0,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, no run,",0
10085,42,42,1,5.6,6,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, Six,",6
10086,42,43,1,6.1,0,Jos Buttler,Kumar Kartikeya,"Kumar Kartikeya to Jos Buttler, no run,",0
10087,42,44,1,6.2,6,Jos Buttler,Kumar Kartikeya,"Kumar Kartikeya to Jos Buttler, Six,",6
10088,42,45,1,6.3,0,Jos Buttler,Kumar Kartikeya,"Kumar Kartikeya to Jos Buttler, no run,",0
10089,42,46,1,6.4,1,Jos Buttler,Kumar Kartikeya,"Kumar Kartikeya to Jos Buttler, 1 run,",1
10090,42,47,1,6.5,0,Yashasvi Jaiswal,Kumar Kartikeya,"Kumar Kartikeya to Yashasvi Jaiswal, no run,",0
10091,42,48,1,6.6,0,Yashasvi Jaiswal,Kumar Kartikeya,"Kumar Kartikeya to Yashasvi Jaiswal, no run,",0
10092,42,49,1,7.1,w,Jos Buttler,Piyush Chawla,"Piyush Chawla to Jos Buttler, no run,                           Wicket - c (sub Ramandeep Singh) b Piyush Chawla batsmen out 18(19)",0
10093,42,50,1,7.2,6,Sanju Samson,Piyush Chawla,"Piyush Chawla to Sanju Samson, Six,",6
10094,42,51,1,7.3,0,Sanju Samson,Piyush Chawla,"Piyush Chawla to Sanju Samson, no run,",0
10095,42,52,1,7.4,1,Sanju Samson,Piyush Chawla,"Piyush Chawla to Sanju Samson, 1 run,",1
10096,42,53,1,7.5,1,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, 1 run,",1
10097,42,54,1,7.6,0,Sanju Samson,Piyush Chawla,"Piyush Chawla to Sanju Samson, no run,",0
10098,42,55,1,8.1,1b,Yashasvi Jaiswal,Kumar Kartikeya,"Kumar Kartikeya to Yashasvi Jaiswal, 1 bye,",1
10099,42,56,1,8.2,0,Sanju Samson,Kumar Kartikeya,"Kumar Kartikeya to Sanju Samson, no run,",0
10100,42,57,1,8.3,1,Sanju Samson,Kumar Kartikeya,"Kumar Kartikeya to Sanju Samson, 1 run,",1
10101,42,58,1,8.4,1,Yashasvi Jaiswal,Kumar Kartikeya,"Kumar Kartikeya to Yashasvi Jaiswal, 1 run,",1
10102,42,59,1,8.5,4,Sanju Samson,Kumar Kartikeya,"Kumar Kartikeya to Sanju Samson, Four,",4
10103,42,60,1,8.6,1,Sanju Samson,Kumar Kartikeya,"Kumar Kartikeya to Sanju Samson, 1 run,",1
10104,42,61,1,9.1,1wd,Sanju Samson,Arshad Khan,"Arshad Khan to Sanju Samson, 1 wide,",1
10105,42,62,1,9.1,1,Sanju Samson,Arshad Khan,"Arshad Khan to Sanju Samson, 1 run,",1
10106,42,63,1,9.2,4,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, Four,",4
10107,42,64,1,9.3,0,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, no run,",0
10108,42,65,1,9.4,1lb,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, 1 leg bye,",1
10109,42,66,1,9.5,w,Sanju Samson,Arshad Khan,"Arshad Khan to Sanju Samson, no run,                           Wicket - c Tilak Varma b Arshad Khan batsmen out 14(10)",0
10110,42,67,1,9.6,1wd,Devdutt Padikkal,Arshad Khan,"Arshad Khan to Devdutt Padikkal, 1 wide,",1
10111,42,68,1,9.6,1,Devdutt Padikkal,Arshad Khan,"Arshad Khan to Devdutt Padikkal, 1 run,",1
10112,42,69,1,10.1,1,Devdutt Padikkal,Piyush Chawla,"Piyush Chawla to Devdutt Padikkal, 1 run,",1
10113,42,70,1,10.2,4,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, Four,",4
10114,42,71,1,10.3,1,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, 1 run,",1
10115,42,72,1,10.4,0,Devdutt Padikkal,Piyush Chawla,"Piyush Chawla to Devdutt Padikkal, no run,",0
10116,42,73,1,10.5,w,Devdutt Padikkal,Piyush Chawla,"Piyush Chawla to Devdutt Padikkal, no run,                           Wicket - b Piyush Chawla batsmen out 2(4)",0
10117,42,74,1,10.6,0,Jason Holder,Piyush Chawla,"Piyush Chawla to Jason Holder, no run,",0
10118,42,75,1,11.1,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,",0
10119,42,76,1,11.2,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,",0
10120,42,77,1,11.3,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,",4
10121,42,78,1,11.4,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,",4
10122,42,79,1,11.5,1,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, 1 run,",1
10123,42,80,1,11.6,1,Jason Holder,Riley Meredith,"Riley Meredith to Jason Holder, 1 run,",1
10124,42,81,1,12.1,1,Jason Holder,Piyush Chawla,"Piyush Chawla to Jason Holder, 1 run,",1
10125,42,82,1,12.2,6,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, Six,",6
10126,42,83,1,12.3,4,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, Four,",4
10127,42,84,1,12.4,1,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, 1 run,",1
10128,42,85,1,12.5,0,Jason Holder,Piyush Chawla,"Piyush Chawla to Jason Holder, no run,",0
10129,42,86,1,12.6,1,Jason Holder,Piyush Chawla,"Piyush Chawla to Jason Holder, 1 run,",1
10130,42,87,1,13.1,1,Jason Holder,Cameron Green,"Cameron Green to Jason Holder, 1 run,",1
10131,42,88,1,13.2,0,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, no run,",0
10132,42,89,1,13.3,1,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, 1 run,",1
10133,42,90,1,13.4,6,Jason Holder,Cameron Green,"Cameron Green to Jason Holder, Six,",6
10134,42,91,1,13.5,1,Jason Holder,Cameron Green,"Cameron Green to Jason Holder, 1 run,",1
10135,42,92,1,13.6,3wd,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, 3 wide,",3
10136,42,93,1,13.6,4,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, Four,",4
10137,42,94,1,14.1,1wd,Jason Holder,Jofra Archer,"Jofra Archer to Jason Holder, 1 wide,",1
10138,42,95,1,14.1,w,Jason Holder,Jofra Archer,"Jofra Archer to Jason Holder, no run,                           Wicket - c Tim David b Jofra Archer batsmen out 11(9)",0
10139,42,96,1,14.2,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,",0
10140,42,97,1,14.3,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,",0
10141,42,98,1,14.4,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,",0
10142,42,99,1,14.5,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,",0
10143,42,100,1,14.6,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,",0
10144,42,101,1,15.1,1,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, 1 run,",1
10145,42,102,1,15.2,1,Shimron Hetmyer,Riley Meredith,"Riley Meredith to Shimron Hetmyer, 1 run,",1
10146,42,103,1,15.3,1,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, 1 run,",1
10147,42,104,1,15.4,1,Shimron Hetmyer,Riley Meredith,"Riley Meredith to Shimron Hetmyer, 1 run,",1
10148,42,105,1,15.5,6,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Six,",6
10149,42,106,1,15.6,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,",0
10150,42,107,1,16.1,6,Shimron Hetmyer,Arshad Khan,"Arshad Khan to Shimron Hetmyer, Six,",6
10151,42,108,1,16.2,w,Shimron Hetmyer,Arshad Khan,"Arshad Khan to Shimron Hetmyer, no run,                           Wicket - c SA Yadav b Arshad Khan batsmen out 8(9)",0
10152,42,109,1,16.3,1,Dhruv Jurel,Arshad Khan,"Arshad Khan to Dhruv Jurel, 1 run,",1
10153,42,110,1,16.4,1,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, 1 run,",1
10154,42,111,1,16.5,1,Dhruv Jurel,Arshad Khan,"Arshad Khan to Dhruv Jurel, 1 run,",1
10155,42,112,1,16.6,6,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, Six,",6
10156,42,113,1,17.1,w,Dhruv Jurel,Riley Meredith,"Riley Meredith to Dhruv Jurel, no run,                           Wicket - c Tilak Varma b Riley Meredith batsmen out 2(3)",0
10157,42,114,1,17.2,1wd,Ravichandran Ashwin,Riley Meredith,"Riley Meredith to Ravichandran Ashwin, 1 wide,",1
10158,42,115,1,17.2,1,Ravichandran Ashwin,Riley Meredith,"Riley Meredith to Ravichandran Ashwin, 1 run,",1
10159,42,116,1,17.3,1wd,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, 1 wide,",1
10160,42,117,1,17.3,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,",0
10161,42,118,1,17.4,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,",4
10162,42,119,1,17.5,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,",4
10163,42,120,1,17.6,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,",4
10164,42,121,1,18.1,1,Ravichandran Ashwin,Jofra Archer,"Jofra Archer to Ravichandran Ashwin, 1 run,",1
10165,42,122,1,18.2,0,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, no run,",0
10166,42,123,1,18.3,0,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, no run,",0
10167,42,124,1,18.4,6,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, Six,",6
10168,42,125,1,18.5,6,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, Six,",6
10169,42,126,1,18.6,0,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, no run,",0
10170,42,127,1,19.1,1,Ravichandran Ashwin,Arshad Khan,"Arshad Khan to Ravichandran Ashwin, 1 run,",1
10171,42,128,1,19.2,4,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, Four,",4
10172,42,129,1,19.3,4,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, Four,",4
10173,42,130,1,19.4,w,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, no run,                           Wicket - c &amp; b Arshad Khan batsmen out 124(62)",0
10174,42,131,1,19.5,2wd,Trent Boult,Arshad Khan,"Arshad Khan to Trent Boult, 2 wide,",2
10175,42,132,1,19.5,4,Ravichandran Ashwin,Arshad Khan,"Arshad Khan to Ravichandran Ashwin, Four,",4
10176,42,133,1,19.6,1,Ravichandran Ashwin,Arshad Khan,"Arshad Khan to Ravichandran Ashwin, 1 run,",1
10177,42,1,2,0.1,1wd,Rohit Sharma,Trent Boult,"Trent Boult to Rohit Sharma, 1 wide,",1
10178,42,2,2,0.1,0,Rohit Sharma,Trent Boult,"Trent Boult to Rohit Sharma, no run,",0
10179,42,3,2,0.2,1,Rohit Sharma,Trent Boult,"Trent Boult to Rohit Sharma, 1 run,",1
10180,42,4,2,0.3,4,Ishan Kishan,Trent Boult,"Trent Boult to Ishan Kishan, Four,",4
10181,42,5,2,0.4,1lb,Ishan Kishan,Trent Boult,"Trent Boult to Ishan Kishan, 1 leg bye,",1
10182,42,6,2,0.5,1,Rohit Sharma,Trent Boult,"Trent Boult to Rohit Sharma, 1 run,",1
10183,42,7,2,0.6,4,Ishan Kishan,Trent Boult,"Trent Boult to Ishan Kishan, Four,",4
10184,42,8,2,1.1,1,Rohit Sharma,Sandeep Sharma,"Sandeep Sharma to Rohit Sharma, 1 run,",1
10185,42,9,2,1.2,0,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, no run,",0
10186,42,10,2,1.3,0,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, no run,",0
10187,42,11,2,1.4,0,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, no run,",0
10188,42,12,2,1.5,1,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, 1 run,",1
10189,42,13,2,1.6,w,Rohit Sharma,Sandeep Sharma,"Sandeep Sharma to Rohit Sharma, no run,                           Wicket - b Sandeep Sharma batsmen out 3(5)",0
10190,42,14,2,2.1,1,Ishan Kishan,Trent Boult,"Trent Boult to Ishan Kishan, 1 run,",1
10191,42,15,2,2.2,2,Cameron Green,Trent Boult,"Trent Boult to Cameron Green, 2 runs,",2
10192,42,16,2,2.3,4,Cameron Green,Trent Boult,"Trent Boult to Cameron Green, Four,",4
10193,42,17,2,2.4,4,Cameron Green,Trent Boult,"Trent Boult to Cameron Green, Four,",4
10194,42,18,2,2.5,4,Cameron Green,Trent Boult,"Trent Boult to Cameron Green, Four,",4
10195,42,19,2,2.6,0,Cameron Green,Trent Boult,"Trent Boult to Cameron Green, no run,",0
10196,42,20,2,3.1,1,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, 1 run,",1
10197,42,21,2,3.2,1wd,Cameron Green,Sandeep Sharma,"Sandeep Sharma to Cameron Green, 1 wide,",1
10198,42,22,2,3.2,1,Cameron Green,Sandeep Sharma,"Sandeep Sharma to Cameron Green, 1 run,",1
10199,42,23,2,3.3,1,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, 1 run,",1
10200,42,24,2,3.4,1,Cameron Green,Sandeep Sharma,"Sandeep Sharma to Cameron Green, 1 run,",1
10201,42,25,2,3.5,1,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, 1 run,",1
10202,42,26,2,3.6,1,Cameron Green,Sandeep Sharma,"Sandeep Sharma to Cameron Green, 1 run,",1
10203,42,27,2,4.1,1,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, 1 run,",1
10204,42,28,2,4.2,1wd,Ishan Kishan,Ravichandran Ashwin,"Ravichandran Ashwin to Ishan Kishan, 1 wide,",1
10205,42,29,2,4.2,1,Ishan Kishan,Ravichandran Ashwin,"Ravichandran Ashwin to Ishan Kishan, 1 run,",1
10206,42,30,2,4.3,1,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, 1 run,",1
10207,42,31,2,4.4,1,Ishan Kishan,Ravichandran Ashwin,"Ravichandran Ashwin to Ishan Kishan, 1 run,",1
10208,42,32,2,4.5,0,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, no run,",0
10209,42,33,2,4.6,6,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, Six,",6
10210,42,34,2,5.1,4,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, Four,",4
10211,42,35,2,5.2,1,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, 1 run,",1
10212,42,36,2,5.3,0,Cameron Green,Sandeep Sharma,"Sandeep Sharma to Cameron Green, no run,",0
10213,42,37,2,5.4,4,Cameron Green,Sandeep Sharma,"Sandeep Sharma to Cameron Green, Four,",4
10214,42,38,2,5.5,1,Cameron Green,Sandeep Sharma,"Sandeep Sharma to Cameron Green, 1 run,",1
10215,42,39,2,5.6,1,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, 1 run,",1
10216,42,40,2,6.1,1,Ishan Kishan,Ravichandran Ashwin,"Ravichandran Ashwin to Ishan Kishan, 1 run,",1
10217,42,41,2,6.2,0,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, no run,",0
10218,42,42,2,6.3,1,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, 1 run,",1
10219,42,43,2,6.4,0,Ishan Kishan,Ravichandran Ashwin,"Ravichandran Ashwin to Ishan Kishan, no run,",0
10220,42,44,2,6.5,1,Ishan Kishan,Ravichandran Ashwin,"Ravichandran Ashwin to Ishan Kishan, 1 run,",1
10221,42,45,2,6.6,1,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, 1 run,",1
10222,42,46,2,7.1,1,Cameron Green,Yuzvendra Chahal,"Yuzvendra Chahal to Cameron Green, 1 run,",1
10223,42,47,2,7.2,1,Ishan Kishan,Yuzvendra Chahal,"Yuzvendra Chahal to Ishan Kishan, 1 run,",1
10224,42,48,2,7.3,6,Cameron Green,Yuzvendra Chahal,"Yuzvendra Chahal to Cameron Green, Six,",6
10225,42,49,2,7.4,1,Cameron Green,Yuzvendra Chahal,"Yuzvendra Chahal to Cameron Green, 1 run,",1
10226,42,50,2,7.5,0,Ishan Kishan,Yuzvendra Chahal,"Yuzvendra Chahal to Ishan Kishan, no run,",0
10227,42,51,2,7.6,4,Ishan Kishan,Yuzvendra Chahal,"Yuzvendra Chahal to Ishan Kishan, Four,",4
10228,42,52,2,8.1,1,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, 1 run,",1
10229,42,53,2,8.2,w,Ishan Kishan,Ravichandran Ashwin,"Ravichandran Ashwin to Ishan Kishan, no run,                           Wicket - c Trent Boult b Ravichandran Ashwin batsmen out 28(23)",0
10230,42,54,2,8.3,6,Suryakumar Yadav,Ravichandran Ashwin,"Ravichandran Ashwin to Suryakumar Yadav, Six,",6
10231,42,55,2,8.4,1,Suryakumar Yadav,Ravichandran Ashwin,"Ravichandran Ashwin to Suryakumar Yadav, 1 run,",1
10232,42,56,2,8.5,1,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, 1 run,",1
10233,42,57,2,8.6,0,Suryakumar Yadav,Ravichandran Ashwin,"Ravichandran Ashwin to Suryakumar Yadav, no run,",0
10234,42,58,2,9.1,1,Cameron Green,Jason Holder,"Jason Holder to Cameron Green, 1 run,",1
10235,42,59,2,9.2,0,Suryakumar Yadav,Jason Holder,"Jason Holder to Suryakumar Yadav, no run,",0
10236,42,60,2,9.3,4,Suryakumar Yadav,Jason Holder,"Jason Holder to Suryakumar Yadav, Four,",4
10237,42,61,2,9.4,4,Suryakumar Yadav,Jason Holder,"Jason Holder to Suryakumar Yadav, Four,",4
10238,42,62,2,9.5,4,Suryakumar Yadav,Jason Holder,"Jason Holder to Suryakumar Yadav, Four,",4
10239,42,63,2,9.6,1,Suryakumar Yadav,Jason Holder,"Jason Holder to Suryakumar Yadav, 1 run,",1
10240,42,64,2,10.1,1,Suryakumar Yadav,Ravichandran Ashwin,"Ravichandran Ashwin to Suryakumar Yadav, 1 run,",1
10241,42,65,2,10.2,1,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, 1 run,",1
10242,42,66,2,10.3,1,Suryakumar Yadav,Ravichandran Ashwin,"Ravichandran Ashwin to Suryakumar Yadav, 1 run,",1
10243,42,67,2,10.4,w,Cameron Green,Ravichandran Ashwin,"Ravichandran Ashwin to Cameron Green, no run,                           Wicket - c Trent Boult b Ravichandran Ashwin batsmen out 44(26)",0
10244,42,68,2,10.5,0,Tilak Varma,Ravichandran Ashwin,"Ravichandran Ashwin to Tilak Varma, no run,",0
10245,42,69,2,10.6,0,Tilak Varma,Ravichandran Ashwin,"Ravichandran Ashwin to Tilak Varma, no run,",0
10246,42,70,2,11.1,0,Suryakumar Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Suryakumar Yadav, no run,",0
10247,42,71,2,11.2,1,Suryakumar Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Suryakumar Yadav, 1 run,",1
10248,42,72,2,11.3,1,Tilak Varma,Yuzvendra Chahal,"Yuzvendra Chahal to Tilak Varma, 1 run,",1
10249,42,73,2,11.4,0,Suryakumar Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Suryakumar Yadav, no run,",0
10250,42,74,2,11.5,0,Suryakumar Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Suryakumar Yadav, no run,",0
10251,42,75,2,11.6,1,Suryakumar Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Suryakumar Yadav, 1 run,",1
10252,42,76,2,12.1,6,Suryakumar Yadav,Kuldeep Sen,"Kuldeep Sen to Suryakumar Yadav, Six,",6
10253,42,77,2,12.2,4,Suryakumar Yadav,Kuldeep Sen,"Kuldeep Sen to Suryakumar Yadav, Four,",4
10254,42,78,2,12.3,4,Suryakumar Yadav,Kuldeep Sen,"Kuldeep Sen to Suryakumar Yadav, Four,",4
10255,42,79,2,12.4,5nb,Suryakumar Yadav,Kuldeep Sen,"Kuldeep Sen to Suryakumar Yadav, 5 no ball,",5
10256,42,80,2,12.4,1,Suryakumar Yadav,Kuldeep Sen,"Kuldeep Sen to Suryakumar Yadav, 1 run,",1
10257,42,81,2,12.5,0,Tilak Varma,Kuldeep Sen,"Kuldeep Sen to Tilak Varma, no run,",0
10258,42,82,2,12.6,0,Tilak Varma,Kuldeep Sen,"Kuldeep Sen to Tilak Varma, no run,",0
10259,42,83,2,13.1,4,Suryakumar Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Suryakumar Yadav, Four,",4
10260,42,84,2,13.2,1,Suryakumar Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Suryakumar Yadav, 1 run,",1
10261,42,85,2,13.3,4,Tilak Varma,Yuzvendra Chahal,"Yuzvendra Chahal to Tilak Varma, Four,",4
10262,42,86,2,13.4,1,Tilak Varma,Yuzvendra Chahal,"Yuzvendra Chahal to Tilak Varma, 1 run,",1
10263,42,87,2,13.5,1lb,Suryakumar Yadav,Yuzvendra Chahal,"Yuzvendra Chahal to Suryakumar Yadav, 1 leg bye,",1
10264,42,88,2,13.6,6,Tilak Varma,Yuzvendra Chahal,"Yuzvendra Chahal to Tilak Varma, Six,",6
10265,42,89,2,14.1,2,Suryakumar Yadav,Jason Holder,"Jason Holder to Suryakumar Yadav, 2 runs,",2
10266,42,90,2,14.2,0,Suryakumar Yadav,Jason Holder,"Jason Holder to Suryakumar Yadav, no run,",0
10267,42,91,2,14.3,1,Suryakumar Yadav,Jason Holder,"Jason Holder to Suryakumar Yadav, 1 run,",1
10268,42,92,2,14.4,1wd,Tilak Varma,Jason Holder,"Jason Holder to Tilak Varma, 1 wide,",1
10269,42,93,2,14.4,0,Tilak Varma,Jason Holder,"Jason Holder to Tilak Varma, no run,",0
10270,42,94,2,14.5,1,Tilak Varma,Jason Holder,"Jason Holder to Tilak Varma, 1 run,",1
10271,42,95,2,14.6,4,Suryakumar Yadav,Jason Holder,"Jason Holder to Suryakumar Yadav, Four,",4
10272,42,96,2,15.1,1wd,Tilak Varma,Trent Boult,"Trent Boult to Tilak Varma, 1 wide,",1
10273,42,97,2,15.1,0,Tilak Varma,Trent Boult,"Trent Boult to Tilak Varma, no run,",0
10274,42,98,2,15.2,1,Tilak Varma,Trent Boult,"Trent Boult to Tilak Varma, 1 run,",1
10275,42,99,2,15.3,0,Suryakumar Yadav,Trent Boult,"Trent Boult to Suryakumar Yadav, no run,",0
10276,42,100,2,15.4,w,Suryakumar Yadav,Trent Boult,"Trent Boult to Suryakumar Yadav, no run,                           Wicket - c Sandeep Sharma b Trent Boult batsmen out 55(29)",0
10277,42,101,2,15.5,2,Tim David,Trent Boult,"Trent Boult to Tim David, 2 runs,",2
10278,42,102,2,15.6,2,Tim David,Trent Boult,"Trent Boult to Tim David, 2 runs,",2
10279,42,103,2,16.1,4,Tilak Varma,Jason Holder,"Jason Holder to Tilak Varma, Four,",4
10280,42,104,2,16.2,1wd,Tilak Varma,Jason Holder,"Jason Holder to Tilak Varma, 1 wide,",1
10281,42,105,2,16.2,1,Tilak Varma,Jason Holder,"Jason Holder to Tilak Varma, 1 run,",1
10282,42,106,2,16.3,0,Tim David,Jason Holder,"Jason Holder to Tim David, no run,",0
10283,42,107,2,16.4,6,Tim David,Jason Holder,"Jason Holder to Tim David, Six,",6
10284,42,108,2,16.5,1,Tim David,Jason Holder,"Jason Holder to Tim David, 1 run,",1
10285,42,109,2,16.6,1,Tilak Varma,Jason Holder,"Jason Holder to Tilak Varma, 1 run,",1
10286,42,110,2,17.1,4,Tilak Varma,Trent Boult,"Trent Boult to Tilak Varma, Four,",4
10287,42,111,2,17.2,2,Tilak Varma,Trent Boult,"Trent Boult to Tilak Varma, 2 runs,",2
10288,42,112,2,17.3,0,Tilak Varma,Trent Boult,"Trent Boult to Tilak Varma, no run,",0
10289,42,113,2,17.4,1,Tilak Varma,Trent Boult,"Trent Boult to Tilak Varma, 1 run,",1
10290,42,114,2,17.5,0,Tim David,Trent Boult,"Trent Boult to Tim David, no run,",0
10291,42,115,2,17.6,4,Tim David,Trent Boult,"Trent Boult to Tim David, Four,",4
10292,42,116,2,18.1,1,Tilak Varma,Sandeep Sharma,"Sandeep Sharma to Tilak Varma, 1 run,",1
10293,42,117,2,18.2,6,Tim David,Sandeep Sharma,"Sandeep Sharma to Tim David, Six,",6
10294,42,118,2,18.3,1wd,Tim David,Sandeep Sharma,"Sandeep Sharma to Tim David, 1 wide,",1
10295,42,119,2,18.3,1,Tim David,Sandeep Sharma,"Sandeep Sharma to Tim David, 1 run,",1
